0,1,2,3,4,5,6,7,8,9,10,11
714.0,0.0,2010.0,57500.0,4.0,1.0,0.0,18.0,1197.0,80.0,5.0,0.0
1095.0,1.0,2014.0,48586.374622967094,4.0,1.0,2.0,18.0,1197.0,85.0,5.0,0.0
1092.0,0.0,2011.0,75308.0,1.0,1.0,2.0,21.0,1248.0,73.0,5.0,0.0
245.0,7.0,2013.0,44000.0,1.0,1.0,0.0,22.0,1498.0,98.0,5.0,0.0
1728.0,8.0,2017.0,40000.0,1.0,0.0,0.0,12.0,2755.0,174.0,7.0,37.38
1029.0,5.0,2017.0,38282.0,1.0,1.0,0.0,28.0,1248.0,88.0,5.0,0.0
1004.7587040368071,1.0,2007.0,108995.0,4.0,1.0,0.0,15.0,1193.0,65.0,5.0,0.0
1389.0,8.0,2012.0,52000.0,1.0,1.0,0.0,21.0,1461.0,84.0,5.0,0.0
364.0,7.0,2013.0,45000.0,0.5586862501286767,1.0,0.0,27.0,1498.0,98.0,5.0,8.54
1011.0,0.0,2015.0,40337.0,4.0,0.0,0.0,23.0,998.0,67.0,5.0,0.0
1478.0,8.0,2011.0,87670.0,4.0,1.0,0.0,13.0,1798.0,157.0,5.0,0.0
176.0,1.0,2012.0,137008.0,1.0,0.0,0.0,18.0,1991.0,147.0,4.0,0.0
511.0,3.0,2017.0,37247.0,1.0,1.0,0.0,19.0,1582.0,126.0,5.0,0.0
1754.0,0.0,2015.0,48000.0,1.0,1.0,0.0,12.0,2494.0,100.0,8.0,0.0
1434.0,8.0,2013.0,67000.0,1.0,1.0,0.0,19.0,1676.1265892930696,108.0,5.0,0.0
1135.0,9.0,2014.0,29000.0,1.0,1.0,0.0,23.0,1248.0,74.0,5.0,0.0
1159.0,8.0,2014.0,27365.0,1.0,1.0,0.0,28.0,1248.0,74.0,5.0,7.88
319.0,4.0,2016.0,100000.0,1.0,1.0,0.0,25.0,1498.0,99.0,5.0,0.0
1817.0,3.0,2018.0,22734.0,4.0,1.0,0.0,16.0,1198.0,74.0,5.0,0.0
1216.0,7.0,2018.0,10000.0,4.0,1.0,0.0,20.0,998.0,67.0,5.0,0.0
47.0,9.0,2015.0,38000.0,1.0,0.0,0.0,15.0,1968.0,174.0,5.0,0.0
665.0,9.0,2008.0,38000.0,4.0,1.0,2.0,13.0,1599.0,103.0,5.0,0.0
135.0,1.0,2011.0,62943.0,1.0,0.0,2.0,17.0,1995.0,184.0,5.0,0.0
211.0,7.0,2011.0,25000.0,4.0,1.0,2.0,15.0,1172.0,67.0,5.0,0.0
1025.0,3.0,2016.0,60913.0,4.0,1.0,0.0,20.0,1373.0,91.0,5.0,0.0
627.0,4.542835765339486,2016.0,42876.0,1.0,0.0,0.0,19.0,1582.0,126.0,5.0,0.0
1160.0,8.0,2015.0,63000.0,1.0,1.0,0.0,25.0,1248.0,74.0,5.0,0.0
913.0,3.0,2018.0,82739.0,1.0,0.0,0.0,16.0,2179.0,140.0,7.0,0.0
449.0,0.0,2015.0,73070.0,4.0,1.0,0.0,17.0,1497.0,117.0,5.0,0.0
520.0,6.0,2018.0,32854.0,4.0,0.0,0.0,13.0,1591.0,121.0,5.0,0.0
753.0,0.0,2015.0,39000.0,4.0,1.0,0.0,18.0,1197.0,81.0,5.0,0.0
581.0,3.0,2013.0,67901.0,1.0,1.0,0.0,14.0,2199.0,194.0,7.0,0.0
1159.0,6.0,2016.0,38143.0,1.0,1.0,0.0,22.0,1248.0,74.0,5.0,0.0
449.0,8.0,2014.0,54257.0,4.0,1.0,0.0,17.0,1497.0,117.0,5.0,0.0
1134.0,2.0,2016.0,75000.0,1.0,1.0,0.0,23.0,1248.0,74.0,5.0,0.0
169.0,7.0,2010.0,17088.0,4.0,1.0,0.0,18.0,1199.0,79.0,5.0,0.0
197.0,7.0,2011.0,21000.0,4.0,1.0,2.0,18.0,995.0,62.0,5.0,0.0
1112.0,2.0,2011.0,80000.0,1.0,1.0,3.0,21.0,1248.0,88.0,5.0,0.0
1042.0,4.0,2017.0,13000.0,4.0,0.0,0.0,22.0,1197.0,81.0,5.0,10.34
248.0,3.0,2019.0,35188.0,1.0,1.0,0.0,22.0,1498.0,98.0,5.0,0.0
1874.0,6.0,2014.0,102001.0,1.0,0.0,0.0,11.0,2400.0,200.0,7.0,0.0
960.0,4.0,2013.0,90121.0,4.0,1.0,0.0,20.0,998.0,67.0,4.8372073204904495,0.0
1205.0,4.0,2014.0,55277.0,4.0,1.0,0.0,20.0,998.0,67.0,5.0,0.0
1388.0,5.0,2013.0,120005.0,1.0,1.0,0.0,21.0,1461.0,84.0,5.0,0.0
330.0,0.0,2011.0,30000.0,1.0,1.0,0.0,20.0,1399.0,68.0,5.0,0.0
1167.0,6.0,2018.0,14589.0,4.0,1.0,0.0,16.0,1313.2803967284071,88.0,5.0,0.0
367.0,6.0,2016.0,47471.0,1.0,1.0,0.0,25.0,1498.0,98.0,5.0,0.0
1130.0,4.0,2011.0,130002.0,1.0,1.0,0.0,19.0,1248.0,73.0,5.0,0.0
170.0,7.0,2010.0,30000.0,4.0,1.0,0.0,18.0,1199.0,79.0,5.0,0.0
1813.0,7.0,2012.0,39273.0,1.0,0.0,0.0,14.0,1968.0,140.0,5.0,0.0
711.0,4.0,2018.0,11691.0,4.0,0.711233254019362,0.0,18.0,1197.0,91.18197788307953,5.0,0.0
33.0,6.0,2016.0,58953.0,4.0,0.0,0.0,13.0,1984.0,177.0,5.0,0.0
1038.0,6.0,2018.0,25692.0,4.0,1.0,0.0,21.0,1462.0,103.0,5.0,10.65
1211.0,7.0,2012.0,40000.0,4.0,1.0,0.0,18.0,998.0,67.0,5.0,0.0
704.0,0.0,2011.0,39000.0,4.0,1.0,0.0,20.0,1197.0,78.0,5.0,0.0
1366.0,0.0,2008.0,93000.0,1.0,1.0,3.0,10.0,2835.0,107.0,6.0,0.0
1269.0,4.0,2006.0,76662.0,1.0,0.0,0.0,11.0,2987.0,198.0,5.0,0.0
209.0,6.0,2018.0,6279.0,4.0,1.0,0.0,22.0,799.0,53.0,5.0,4.05
795.0,8.0,2011.0,6500.0,4.0,0.0,3.0,6.0,5204.0,560.0,2.0,0.0
531.0,1.0,2015.0,55000.0,4.0,1.0,0.0,22.0,814.0,55.0,5.0,0.0
1349.0,9.0,2015.0,20000.0,4.0,0.0,0.0,18.0,1598.0,122.0,4.0,0.0
1193.0,2.0,2006.0,40000.0,4.0,1.0,0.0,18.0,998.0,67.0,5.0,0.0
937.0,3.0,2016.0,49176.0,1.0,1.0,0.0,11.0,2498.0,112.0,8.0,0.0
1548.0,0.0,2011.0,42036.0,4.0,0.0,0.0,13.0,1798.0,157.0,5.0,0.0
1534.0,1.0,2013.0,64186.0,1.0,1.0,0.0,20.0,1598.0,103.0,5.0,0.0
1525.0,0.0,2017.0,10500.0,4.0,0.0,0.0,14.0,1598.0,103.0,5.0,0.0
1644.0,4.0,2000.0,158000.0,1.0,1.0,2.0,14.0,2956.0,83.0,7.0,0.0
876.0,9.0,2007.0,74112.0,1.0,1.0,0.0,12.0,2179.0,120.0,9.0,0.0
608.0,5.0,2004.0,200000.0,4.0,1.0,0.0,15.8840271567949,1086.0,65.51155589879136,5.0,0.0
638.0,0.0,2017.0,16100.0,4.0,0.0,0.0,17.0,1591.0,121.0,5.0,0.0
473.0,1.0,2016.0,21000.0,4.0,0.0,0.0,19.0,1199.0,88.0,5.0,0.0
109.0,6.0,2018.0,32586.0,1.0,0.0,0.0,22.0,1995.0,190.0,5.0,67.87
1823.0,8.0,2013.0,77445.0,2.129969022738017,1.0,0.0,22.0,1199.0,73.0,5.0,0.0
62.0,3.0,2016.0,32545.0,1.0,0.0,0.0,12.0,2967.0,241.0,7.0,0.0
1364.0,1.0,2012.0,116000.0,1.0,1.0,0.0,10.0,2835.0,107.0,6.0,0.0
428.0,2.0,2014.0,55000.0,4.0,1.0,0.0,16.0,1497.0,116.0,5.0,0.0
1452.0,5.0,2017.0,31056.0,4.0,1.0,0.0,23.0,999.0,67.0,5.0,0.0
1433.0,6.0,2017.0,58151.0,1.0,0.0,0.0,19.0,1461.0,108.0,5.0,0.0
7.0,6.0,2014.0,55730.0,1.0,0.0,0.0,16.0,1968.0,147.0,5.0,0.0
455.0,6.0,2019.0,22321.0,4.0,0.0,0.0,18.0,1497.0,117.0,5.0,13.4
1524.0,0.0,2017.0,13412.0,4.0,0.0,0.0,14.0,1598.0,103.0,5.0,0.0
1845.0,4.088604774771245,2014.0,17000.0,4.0,1.0,0.0,15.0,1598.0,103.0,5.0,0.0
917.0,3.0,2017.0,64961.0,1.0,1.0,0.0,16.0,2179.0,140.0,7.0,0.0
109.0,3.0,2014.0,60280.0,1.0,0.0,0.0,22.0,1995.0,190.0,5.0,63.71
391.0,6.0,2016.0,38735.0,4.0,1.0,0.0,19.0,1198.0,86.0,5.0,0.0
1034.0,2.0,2014.0,45000.0,1.0,1.0,0.0,28.0,1248.0,88.0,5.0,0.0
168.0,9.0,2012.0,65000.0,1.0,1.0,0.0,25.0,936.0,57.0,5.0,0.0
1538.0,9.0,2013.0,66700.0,4.0,1.0,0.0,15.0,1598.0,103.0,5.0,0.0
617.0,5.0,2007.0,103515.0,1.0,1.0,3.0,12.0,1991.0,112.0,7.0,0.0
55.0,0.0,2015.0,11964.0,1.0,0.0,0.0,13.0,2967.0,241.0,5.0,0.0
1690.0,6.0,2013.0,74290.0,1.0,1.0,0.0,21.26290641347282,1364.0,87.0,5.0,0.0
925.0,2.0,2013.0,78000.0,1.0,1.0,0.0,15.0,2280.4130312219095,140.0,7.0,0.0
1236.0,1.0,2015.0,11000.0,4.0,0.0,0.0,15.0,1595.0,120.0,5.0,0.0
1848.0,5.0,2013.0,144000.0,1.0,1.0,0.0,20.0,1598.0,103.0,5.0,0.0
725.0,7.0,2012.0,60000.0,1.0,1.0,0.0,21.0,1396.0,90.0,5.0,0.0
1790.0,0.0,2016.0,16000.0,4.0,1.0,0.0,17.0,1198.0,73.0,5.0,0.0
1138.0,9.0,2012.0,69242.0,4.0,1.0,0.0,19.0,1197.0,85.0,5.0,0.0
544.0,6.0,2016.0,56911.0,3.2415396856716256,0.8057353204935218,0.0,18.0,1197.0,81.0,5.0,0.0
770.0,6.0,2013.0,67914.0,1.0,1.0,0.0,23.0,1396.0,90.0,5.0,0.0
1712.0,7.0,2014.0,45000.0,1.0,1.0,0.0,23.0,1364.0,67.0,5.0,0.0
1712.0,4.0,2015.0,116000.0,1.0,1.0,2.0,23.0,1364.0,67.0,5.0,0.0
654.0,2.0,2012.0,41000.0,1.0,0.0,0.0,19.0,1582.0,126.0,5.0,0.0
1788.0,3.0,2018.0,35569.0,4.0,1.0,0.0,17.0,1198.0,73.0,5.0,8.68
890.0,1.0,2013.0,105000.0,1.0,1.0,2.0,12.0,2179.0,120.0,8.0,0.0
997.0,6.0,2017.0,36152.0,4.0,0.0,0.0,21.0,1197.0,83.0,5.0,0.0
371.0,0.0,2014.0,29000.0,4.0,1.0,0.0,18.0,1198.0,86.0,5.0,0.0
765.0,1.0,2012.0,49700.0,1.0,1.0,2.0,21.0,1396.0,88.0,5.0,0.0
1760.0,2.0,2011.0,122000.0,1.0,1.0,2.0,12.0,2494.0,102.0,8.0,0.0
924.0,4.5745864947583925,2018.0,46811.0,1.0,1.0,0.0,16.0,2179.0,140.0,7.0,0.0
1852.0,4.221927983785843,2013.0,55000.0,1.0,1.0,2.0,20.0,1598.0,103.0,5.0,0.0
1794.0,1.0,2016.0,20000.0,1.0,1.0,0.0,21.0,1498.0,108.0,5.0,10.04
369.0,3.0,2015.0,53497.0,4.0,1.0,0.0,18.0,1198.0,86.0,5.0,0.0
250.0,7.0,2017.0,1800.0,4.0,0.0,0.0,16.0,1499.0,110.0,5.0,0.0
1092.0,1.0,2010.0,71000.0,1.0,1.0,0.0,21.0,1248.0,73.0,5.0,0.0
1496.0,4.0,2002.0,99000.0,1.0,1.0,2.0,18.0,1896.0,66.0,5.0,0.0
708.0,9.0,2009.0,60510.0,4.0,0.0,2.0,16.0,1197.0,78.0,5.0,0.0
558.0,6.0,2018.0,23434.648361725733,4.0,1.0,0.0,18.0,1197.0,81.0,5.0,6.32
1135.0,7.0,2014.0,57000.0,1.0,1.0,0.0,26.0,1248.0,74.0,5.0,0.0
1589.0,7.0,2015.0,103000.0,4.0,1.0,0.0,15.0,1193.0,64.0,5.0,0.0
1840.0,6.0,2016.0,50867.0,1.0,1.0,0.0,20.0,1498.0,103.0,5.0,0.0
1403.0,0.0,2015.0,54000.0,1.0,1.0,2.0,19.0,1461.0,108.0,5.0,0.0
1754.0,2.0,2014.0,250000.0,1.0,1.0,0.0,12.0,2494.0,100.0,8.0,0.0
1590.0,2.0,2016.0,78000.0,1.0,1.0,2.0,25.0,1396.0,69.0,5.0,0.0
1159.0,1.0,2014.0,75216.0,1.0,1.0,0.0,22.0,1248.0,74.0,5.0,0.0
1257.0,9.0,2013.0,29000.0,1.0,0.0,0.0,14.0,2143.0,203.0,5.0,0.0
699.0,0.0,2011.0,9489.0,4.0,1.0,0.0,20.0,1197.0,78.0,5.0,0.0
970.0,1.0,2012.0,38000.0,4.0,1.0,0.0,19.0,796.0,46.0,5.0,0.0
781.0,8.0,2012.0,16000.0,1.0,0.0,0.0,16.0,2179.0,187.0,5.0,0.0
751.0,4.0,2015.0,86157.0,1.0,1.0,0.0,22.0,1396.0,88.0,5.0,0.0
1434.0,4.0,2012.0,110224.0,1.0,1.0,0.0,19.0,1461.0,108.0,5.0,0.0
1442.0,5.0,2013.0,156000.0,1.0,1.0,0.0,19.0,1461.0,83.0,5.0,0.0
901.0,6.0,2014.0,91586.0,1.0,0.0,2.0,11.0,2696.0,184.0,7.0,0.0
714.0,2.0,2010.0,67714.0,4.0,1.0,0.0,18.0,1197.0,80.0,5.0,0.0
464.0,1.0,2006.0,125000.0,4.0,1.0,2.0,13.0,1799.0,130.0,5.0,0.0
1761.0,10.0,2014.0,55000.0,1.0,1.0,0.0,12.0,2494.0,100.0,7.0,0.0
1164.0,1.0,2016.0,27755.0,4.0,1.0,0.0,22.0,1197.0,81.0,5.0,0.0
725.0,7.0,2013.0,60000.0,1.0,1.0,0.0,21.0,1396.0,90.0,5.0,0.0
698.0,7.0,2011.0,38002.0,4.0,1.0,0.0,20.0,1197.0,78.0,5.0,0.0
1831.0,8.0,2012.0,52000.0,4.0,1.0,0.0,16.0,1198.0,73.0,5.0,0.0
423.0,9.0,2011.0,65000.0,4.0,1.0,0.0,17.0,1497.0,118.0,4.919131799862683,0.0
1000.0,4.0,2016.0,80219.0,1.0,1.0,0.0,27.0,793.0,47.0,5.0,0.0
520.0,0.0,2016.0,28000.0,4.0,0.0,0.0,13.0,1591.0,121.0,5.0,0.0
1597.0,1.0,2008.0,52000.0,4.0,1.0,2.0,12.0,1396.0,99.0,5.0,0.0
1138.2269141343513,8.0,2011.0,85000.0,1.0,1.0,0.0,12.0,2179.0,120.0,8.0,0.0
1717.0,4.0,2014.0,59589.0,1.0,1.0,0.0,23.0,1364.0,67.0,5.0,0.0
1137.0,5.0,2011.0,110000.0,1.0,1.0,0.0,19.0,1248.0,73.0,5.0,0.0
727.0,2.0,2009.0,47000.0,1.0,1.0,0.0,21.0,1396.0,90.0,5.0,0.0
915.8304294410027,0.0,2016.0,26000.0,4.0,0.0,0.0,16.0,1499.0,110.0,5.0,0.0
925.0,3.0,2015.0,84725.0,1.0,1.0,0.0,15.0,2179.0,140.0,7.0,0.0
1748.0,1.0,2007.0,170428.0,1.0,1.0,2.0,12.0,2494.0,102.0,8.0,0.0
807.0,2.0,2011.0,109000.0,1.0,0.0,0.0,12.0,2179.0,147.0,5.0,0.0
419.0,2.0,2013.0,83432.0,4.0,1.0,0.0,17.0,1497.0,118.0,5.0,0.0
1860.0,2.0,2012.0,20000.0,1.7513680793340427,0.0,0.0,18.0,1985.0,163.0,5.0,0.0
597.0,4.0,2008.0,95291.0,4.0,1.0,0.0,17.0,1086.0,62.0,5.0,0.0
635.0,3.0,2015.0,72996.0,1.0,1.0,0.0,22.0,1582.0,126.0,5.0,0.0
1389.0,7.0,2012.0,47000.0,1.0,1.0,0.0,21.0,1461.0,84.0,5.0,0.0
1092.0,3.0,2013.0,73278.0,1.0,1.0,0.0,21.0,1248.0,73.0,5.0,0.0
519.0,3.0,2017.0,19623.0,4.0,1.0,0.0,15.0,1591.0,121.0,5.0,0.0
1550.0,3.0,2014.0,81001.0,1.0,0.0,0.0,17.0,1968.0,138.0,5.0,0.0
1199.0,1.0,2008.0,82500.0,4.0,1.0,0.0,14.0,1061.0,64.0,5.0,0.0
441.0,5.0,2015.0,78233.0,1.0,1.0,0.0,26.0,1498.0,98.0,5.0,0.0
418.0,4.0,2008.0,73095.0,4.0,0.0,0.0,16.0,1497.0,118.0,4.5989130084896885,0.0
574.0,0.0,2014.0,16514.0,4.0,1.0,0.0,18.0,1197.0,82.0,5.0,0.0
1062.0,0.0,2017.0,28000.0,4.0,0.0,0.0,18.0,1462.0,103.0,7.0,10.65
349.0,2.0,2010.0,80000.0,4.0,1.0,0.0,10.0,2354.0,180.0,5.0,0.0
1856.0,6.0,2012.0,53024.0,4.0,0.0,0.0,14.0,1598.0,103.0,5.0,0.0
972.0,4.0,2012.0,67147.0,4.0,1.0,0.0,19.0,796.0,46.0,5.0,0.0
1667.0,6.0,2015.0,39208.0,4.0,1.0,0.0,17.0,1193.0,88.0,5.0,7.63
857.0,4.0,2012.0,90049.0,1.0,1.0,0.0,17.0,1493.0,100.0,7.0,0.0
145.0,9.0,2016.0,49000.0,1.0,0.0,0.0,16.0,2993.0,258.0,5.0,0.0
714.0,6.0,2014.0,44612.0,4.0,1.0,0.0,18.0,1197.0,80.0,5.0,0.0
460.0,3.0,2013.0,38622.0,4.0,1.0,0.0,17.0,1497.0,117.0,5.0,12.68
1662.0,4.0,2016.0,125000.0,1.0,1.0,0.0,22.0,1248.0,74.0,5.0,8.09
1262.0,3.0,2017.0,43477.0,1.0,0.0,0.0,15.0,2143.0,204.0,5.0,0.0
245.0,2.0,2014.0,72563.0,1.0,1.0,2.0,22.0,1498.0,98.0,5.0,0.0
436.0,4.775735067527787,2014.0,40000.0,1.0,1.0,0.0,26.0,1498.0,98.0,5.0,0.0
1129.0,8.0,2014.0,68462.0,1.0,1.0,0.0,26.0,1248.0,74.0,5.0,0.0
1085.0,7.0,2015.0,23000.0,4.313813725054242,1.0,0.0,16.0,796.0,34.0,5.0,0.0
109.0,10.0,2013.0,55000.0,1.0,0.0,0.0,22.0,1995.0,190.0,5.0,63.71
1327.0,4.0,2014.0781209877937,65000.0,1.0,0.0,0.0,14.0,2143.0,204.0,5.0,0.0
1459.0,4.0,2016.0,48000.0,4.0,1.0,0.0,25.0,799.0,53.0,5.0,0.0
1825.0,4.0,2013.0,86300.0,1.0,1.0,0.0,22.0,1199.0,73.0,5.0,0.0
1030.0,6.0,2016.0,51950.0,4.0,1.0,0.0,20.0,1373.0,91.0,5.0,0.0
1255.0,1.0,2010.0,130923.0,1.0,0.0,0.0,14.0,2143.0,203.0,5.0,0.0
700.0,3.0,2011.0,50058.0,4.0,0.0,0.0,19.0,1197.0,80.0,5.0,0.0
1160.0,7.0,2011.0,60020.0,1.0,1.0,0.0,17.0,1248.0,73.43581088202973,5.0,0.0
1211.0,7.0,2014.0,17400.0,4.0,1.0,0.0,20.0,998.0,67.0,5.0,0.0
1434.0,1.0,2012.0,135000.0,1.0,1.0,0.0,19.0,1461.0,108.0,5.0,0.0
1754.0,8.0,2013.0,91200.0,1.0,1.0,0.0,12.0,2494.0,100.0,8.0,0.0
924.0,7.0,2013.0,43000.0,1.0,1.0,0.0,15.20916048739275,2179.0,140.0,7.0,0.0
1217.0,1.0,2012.0,82000.0,4.0,1.0,0.0,18.0,998.0,67.0,5.0,0.0
152.0,4.0,2013.0,58000.0,1.0,0.0,0.0,11.0,2993.0,306.0,4.0,0.0
925.0449788507049,4.359774639804119,2017.0,23540.0,4.0,1.0,0.0,18.0,1197.0,82.0,5.0,0.0
956.0,5.0,2015.0,25000.0,4.0,1.0,0.0,22.0,796.0,47.0,5.0,0.0
1234.0,5.0,2000.0,90000.0,4.0,1.0,2.0,17.0,993.0,60.0,5.0,0.0
1146.0,6.0,2014.0,49386.0,4.0,1.0,0.0,17.0,1298.0,85.0,5.0,0.0
78.0,2.0,2010.0,83000.0,1.0,0.0,0.0,16.0,1995.0,181.0,5.0,0.0
967.0,5.0,2010.0,125000.0,4.0,1.0,0.0,19.0,796.0,46.0,5.0,0.0
438.0,5.0,2014.0,71649.0,1.0,1.0,0.0,25.0,1498.0,104.84917040359369,5.0,0.0
1703.0,7.0,2008.0,80000.0,4.0,0.0,0.0,11.0,1794.0,125.0,5.0,0.0
1731.0,5.0,2010.0,144113.0,1.0,1.0,2.0,11.0,2982.0,171.0,7.0,0.0
921.0,3.0,2016.0,67995.0,1.0,1.0,0.14836504601640854,16.0,2179.0,140.0,7.0,0.0
354.0,9.0,2010.0,84000.0,4.0,0.0,2.0,11.0,2354.0,142.0,5.0,0.0
674.0,0.0,2016.0,50000.0,1.0,1.0,0.0,25.0,1186.0,73.0,5.0,8.84
1207.0,0.0,2014.0,43628.0,4.0,1.0,0.0,22.0,998.0,67.0,5.0,5.61
704.0,4.403381086986986,2014.0,60000.0,4.0,1.0,0.0,20.0,1197.0,78.0,5.0,0.0
1779.0,0.0,2017.0,30000.0,1.0,0.0,0.0,11.0,2755.0,171.0,7.0,27.0
175.0,3.0,2014.0,64042.0,1.0,1.0,0.0,17.0,1998.0,163.0,5.0,0.0
166.0,3.0,2014.0,55012.0,1.0,1.0,2.0,25.0,936.0,57.0,5.0,0.0
488.0,8.0,2015.0,62178.0,4.0,1.0,0.0,18.0,1199.0,88.0,5.0,8.85
860.7669075102203,8.0,2013.0,33746.0,4.0,1.0,0.0,18.0,1198.0,86.0,5.0,6.63
1775.0,10.0,2016.0,54000.0,1.0,1.0,0.0,13.0,2393.0,147.0,7.0,23.14
1818.0,4.0,2017.0,18500.0,4.0,1.0,0.0,16.0,1199.0,74.0,5.0,0.0
367.0,7.0,2013.0,57000.0,1.0,1.0,0.0,25.0,1498.0,98.0,5.0,0.0
315.0,0.0,2017.0,16000.0,4.0,0.0,0.0,17.0,1499.0,110.0,5.0,0.0
361.0,5.0,2013.0,70961.0,1.0,1.0,0.0,25.0,1498.0,98.0,5.0,0.0
1169.0,6.0,2017.0,31696.0,4.0,1.0,0.0,20.0,1197.0,81.0,5.0,0.0
1029.0,8.0,2017.0,25000.0,1.0,1.0,0.0,28.0,1248.0,88.0,5.0,0.0
636.0,0.0,2014.0,11000.0,4.0,1.0,0.0,17.0,1591.0,121.0,5.0,0.0
1479.0,7.0,2012.0,45000.0,1.0,0.0,0.0,17.0,1896.0,105.0,5.0,0.0
978.0,7.0,2016.0,29000.0,1.0,1.0,0.0,27.0,1248.0,74.0,5.0,0.0
1510.0,10.0,2015.0,60001.0,1.0,0.0,0.0,21.0,1498.0,103.0,5.0,0.0
1605.0,3.0,2014.0,50446.0,1.0,1.0,0.0,21.0,1248.0,88.0,5.0,0.0
210.0,1.0,2014.0,52782.0,1.0,1.0,0.0,20.0,1248.0,91.0,5.0,0.0
965.0,9.0,2011.0,64357.0,4.0,1.0,0.0,24.0,998.0,67.0,4.535694901074734,4.7
1037.0,2.0,2015.0,30000.0,4.0,1.0,0.0,20.0,1373.0,91.0,5.0,0.0
1450.0,5.0,2011.0,63000.0,4.0,0.0,0.0,13.0,1817.3458893631087,135.0,5.0,0.0
1684.0,6.0,2018.0,28321.0,4.0,0.0,0.0,14.0,1798.0,138.0,5.0,23.25
1239.0,6.0,2014.0,42070.0,4.0,0.0,0.0,14.0,1595.0,120.0,5.0,0.0
47.0,3.0,2016.0,58661.0,1.0,0.0,0.0,15.0,1968.0,181.0,5.0,48.64
435.0,3.0,2017.0,65792.0,1.0,1.0,0.0,26.0,1498.0,98.0,5.240553685115941,0.0
753.0,6.0,2017.0,58620.0,4.0,1.0,0.0,18.0,1197.0,81.0,5.0,0.0
176.0,10.0,2011.0,60000.0,1.0,0.0,0.0,18.0,1991.0,147.0,4.0,0.0
480.0,1.0,2017.0,27000.0,1.0,1.0,0.0,27.0,1498.0,98.0,5.0,0.0
740.0,3.0,2017.0,35043.0,4.0,1.0,0.0,17.0,1197.0,81.0,5.0,0.0
763.0,0.0,2014.0,12400.0,1.0,1.0,0.0,21.0,1396.0,88.0,5.0,0.0
1583.0,4.0,2012.0,137800.0,1.0,1.0,0.0,22.0,1248.0,74.0,5.0,0.0
282.0,2.0,2006.0,89327.0,1.0,1.0,1.0249689801998727,17.0,1399.0,68.0,5.0,0.0
924.0,6.0,2013.0,61591.0,1.0,1.0,0.0,16.0,2179.0,140.0,7.0,0.0
318.0,3.0,2017.0,28854.0,4.0,1.0,0.0,18.0,1196.0,86.0,5.0,0.0
1647.0,6.0,2017.0,15386.0,4.0,1.0,0.0,23.0,1199.0,84.0,5.0,5.56
1066.0,0.0,2014.0,13361.0,4.0,1.0,0.0,16.0,1373.0,93.0,7.0,0.0
540.0,10.0,2016.0,22000.0,1.0,0.0,0.0,19.0,1582.0,126.0,5.0,0.0
631.0,7.0,2017.0,25000.0,1.0,1.0,0.0,23.0,1582.0,126.0,5.0,0.0
77.0,0.0,2017.0,8000.0,1.0,0.0,0.0,19.0,1995.0,187.0,5.0,0.0
934.0,0.0,2011.0,76000.0,1.0,1.0,2.0,14.0,2498.0,112.0,7.0,0.0
933.6776952155542,0.0,2010.0,72000.0,0.0,1.0,0.0,26.0,998.0,58.0,5.0,0.0
695.0,6.0,2017.0,52340.0,4.0,1.0,0.0,19.0,1086.0,68.0,5.0,0.0
420.0,1.0,2012.0,60000.0,4.0,0.0,0.0,16.0,1497.0,118.0,5.0,0.0
474.0,8.0,2015.0,27000.0,4.0,0.0,0.0,19.0,1199.0,88.0,5.0,0.0
1822.0,8.0,2014.0,32400.0,1.0,1.0,0.0,20.0,1498.0,88.0,5.0,0.0
1180.0,7.0,2017.0,35000.0,1.0,1.0,0.0,24.0,1248.0,88.0,5.0,9.46
563.0,0.0,2015.0,29631.0,4.0,0.0,0.0,18.0,1197.0,82.0,5.0,0.0
714.0,7.0,2010.0,18000.0,4.0,1.0,0.0,18.0,1197.0,80.0,5.0,0.0
1682.0,0.0,2015.0,49000.0,4.0,1.0,0.0,14.0,1798.0,138.0,5.0,0.0
369.0,8.0,2015.0,52516.0,4.0,1.0,0.0,18.0,1198.0,86.0,5.0,0.0
1435.0,3.0,2017.0,34686.0,1.0,0.0,0.0,21.022339556855172,1461.0,108.0,5.0,15.05
597.0,9.0,2008.0,46000.0,4.0,1.0,2.0,17.0,1086.0,62.0,5.0,0.0
7.0,0.0,2013.0,45200.0,1.0,0.0,0.0,16.0,1968.0,147.0,5.0,0.0
1389.0,0.0,2013.0,47000.0,1.0,1.0,0.0,21.0,1461.0,89.67749729593152,5.0,0.0
516.0,3.0,2017.0,101065.0,1.0,1.0,0.0,20.0,1582.0,126.0,5.0,19.18
382.0,1.0,2017.0,9000.0,4.0,1.0,0.0,15.0,1497.0,117.0,7.0,12.51
8.0,3.0,2015.0,32205.0,1.0,0.0,0.0,17.0,1968.0,174.0,5.0,0.0
924.0,9.0,2014.0,55000.0,1.0,1.0,0.0,15.0,2179.0,140.0,7.0,0.0
1703.0,2.0,2004.0,105000.0,4.0,0.0,2.0,11.0,1794.0,125.0,5.0,0.0
249.0,0.0,2015.0,23000.0,4.0,0.0,0.0,15.0,1499.0,110.0,5.0,0.0
779.0,3.0,2015.0,44194.0,1.0,0.0,0.0,16.0,2179.0,187.0,5.0,0.0
588.0,6.0,2012.0,66400.0,4.0,1.0,0.0,0.0,2237.1230541177265,138.54574141910825,6.874227366941923,0.0
